relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000044,201005869,201005876,801000003,,,2.0
R_000045,201005869,201005877,801000003,,,3.0
R_000046,201005869,201005878,801000003,,,4.0
R_000047,201005869,201005879,801000003,,,5.0
R_000048,201005869,201005880,801000003,,,6.0
R_000049,201005869,201005881,801000003,,,7.0
R_000050,201005869,201005882,801000003,,,8.0
R_000051,201005869,201005883,801000003,,,9.0
R_000052,201005869,201005884,801000003,,,10.0
R_000053,201005869,740000000,801000004,,,
R_000054,201005869,620000000,801000005,,,
R_000055,201005885,201005886,801000001,65,g,
R_000056,201005885,201005887,801000001,2,片,
R_000057,201005885,201005888,801000001,50,mL,
R_000058,201005885,201005889,801000001,10-15,mL,
R_000059,201005885,201005890,801000001,适量,片,
R_000060,201005885,201005891,801000001,适量,片,
R_000061,201005885,201005892,801000003,,,1.0
R_000062,201005885,201005893,801000003,,,2.0
R_000063,201005885,201005894,801000003,,,3.0
R_000064,201005885,201005895,801000003,,,4.0
R_000065,201005885,201005896,801000003,,,5.0
R_000066,201005885,740000000,801000004,,,
R_000067,201005885,610000000,801000005,,,
R_000068,201005897,201005898,801000001,1,个,
R_000069,201005897,201005899,801000001,1,g,
R_000070,201005897,201005900,801000001,5,mL,
R_000071,201005897,201005901,801000003,,,1.0
R_000072,201005897,201005902,801000003,,,2.0
R_000073,201005897,201005903,801000003,,,3.0
R_000074,201005897,201005904,801000003,,,4.0
R_000075,201005897,740000000,801000004,,,
R_000076,201005897,620000000,801000005,,,
R_000077,201005905,201005906,801000001,1,个,
R_000078,201005905,201005907,801000001,2,片,
R_000079,201005905,201005908,801000001,2,片,
R_000080,201005905,201005909,801000001,10,g,
R_000081,201005905,201005910,801000001,20,g,
R_000082,201005905,201005911,801000001,1,g,
R_000083,201005905,201005912,801000001,2,g,
R_000084,201005905,201005913,801000003,,,1.0
R_000085,201005905,201005914,801000003,,,2.0
R_000086,201005905,201005915,801000003,,,3.0
R_000087,201005905,201005916,801000003,,,4.0
R_000088,201005905,201005917,801000003,,,5.0
R_000089,201005905,201005918,801000003,,,6.0
R_000090,201005905,740000000,801000004,,,
R_000091,201005905,620000000,801000005,,,
R_000092,201005919,201005920,801000001,3,个,
R_000093,201005919,201005921,801000001,10,克,
R_000094,201005919,201005922,801000001,5,克,
R_000095,201005919,201005923,801000001,1,克,
R_000096,201005919,201005924,801000003,,,1.0
R_000097,201005919,201005925,801000003,,,2.0
R_000098,201005919,201005926,801000003,,,3.0
R_000099,201005919,201005927,801000003,,,4.0
R_000100,201005919,740000000,801000004,,,
R_000101,201005919,620000000,801000005,,,
R_000102,201005928,201005929,801000001,2,块,
R_000103,201005928,201005930,801000001,10,克,
R_000104,201005928,201005931,801000001,1,个,
R_000105,201005928,201005932,801000001,12.5,毫升,
R_000106,201005928,201005933,801000001,2,克,
R_000107,201005928,201005934,801000003,,,1.0
R_000108,201005928,201005935,801000003,,,2.0
R_000109,201005928,201005936,801000003,,,3.0
R_000110,201005928,201005937,801000003,,,4.0
R_000111,201005928,201005938,801000003,,,5.0
R_000112,201005928,201005939,801000003,,,6.0
R_000113,201005928,740000000,801000004,,,
R_000114,201005928,620000000,801000005,,,
R_000115,201005940,201005941,801000001,2,个,
R_000116,201005940,201005942,801000001,2,g,
R_000117,201005940,201005943,801000001,260,ml,
R_000118,201005940,201005944,801000003,,,1.0
R_000119,201005940,201005945,801000003,,,2.0
R_000120,201005940,201005946,801000003,,,3.0
R_000121,201005940,201005947,801000003,,,4.0
R_000122,201005940,201005948,801000003,,,5.0
R_000123,201005940,740000000,801000004,,,
R_000124,201005940,620000000,801000005,,,
R_000125,201005949,201005950,801000001,2,片,
R_000126,201005949,201005951,801000003,,,1.0
R_000127,201005949,201005952,801000003,,,2.0
R_000128,201005949,201005953,801000003,,,3.0
R_000129,201005949,201005954,801000003,,,4.0
R_000130,201005949,740000000,801000004,,,
R_000131,201005949,610000000,801000005,,,
