relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000086,201005510,201005512,801000001,60,ml,
R_000087,201005510,201005513,801000001,50,g,
R_000088,201005510,201005514,801000001,30,ml,
R_000089,201005510,201005515,801000001,30,ml,
R_000090,201005510,201005516,801000001,10,ml,
R_000091,201005510,201005517,801000001,8,g,
R_000092,201005510,201005518,801000001,0.5,g,
R_000093,201005510,201005519,801000001,5,ml,
R_000094,201005510,201005520,801000003,,,1.0
R_000095,201005510,201005521,801000003,,,2.0
R_000096,201005510,201005522,801000003,,,3.0
R_000097,201005510,201005523,801000003,,,4.0
R_000098,201005510,780000000,801000004,,,
R_000099,201005510,630000000,801000005,,,
R_000100,201005524,201005525,801000001,3,个,
R_000101,201005524,201005526,801000001,1,个,
R_000102,201005524,201005527,801000001,3~6,克,
R_000103,201005524,201005528,801000001,0,毫升,
R_000104,201005524,201005529,801000001,35,克,
R_000105,201005524,201005530,801000001,160以上,克,
R_000106,201005524,201005531,801000001,10,克,
R_000107,201005524,201005532,801000001,适量,片,
R_000108,201005524,201005533,801000001,150,毫升,
R_000109,201005524,201005534,801000003,,,1.0
R_000110,201005524,201005535,801000003,,,2.0
R_000111,201005524,201005536,801000003,,,3.0
R_000112,201005524,201005537,801000003,,,4.0
R_000113,201005524,201005538,801000003,,,5.0
R_000114,201005524,201005539,801000003,,,6.0
R_000115,201005524,201005540,801000003,,,7.0
R_000116,201005524,201005541,801000003,,,8.0
R_000117,201005524,201005542,801000003,,,9.0
R_000118,201005524,201005543,801000003,,,10.0
R_000119,201005524,201005544,801000003,,,11.0
R_000120,201005524,201005545,801000003,,,12.0
R_000121,201005524,201005546,801000003,,,13.0
R_000122,201005524,201005547,801000003,,,14.0
R_000123,201005524,780000000,801000004,,,
R_000124,201005524,630000000,801000005,,,
R_000125,201005548,201005549,801000001,800,g,
R_000126,201005548,201005550,801000001,8,g,
R_000127,201005548,201005551,801000001,1320,g,
R_000128,201005548,201005552,801000003,,,1.0
R_000129,201005548,201005553,801000003,,,2.0
R_000130,201005548,201005554,801000003,,,3.0
R_000131,201005548,201005555,801000003,,,4.0
R_000132,201005548,201005556,801000003,,,5.0
R_000133,201005548,201005557,801000003,,,6.0
R_000134,201005548,201005558,801000003,,,7.0
R_000135,201005548,201005559,801000003,,,8.0
R_000136,201005548,201005560,801000003,,,9.0
R_000137,201005548,201005561,801000003,,,10.0
R_000138,201005548,201005562,801000003,,,11.0
R_000139,201005548,780000000,801000004,,,
R_000140,201005548,640000000,801000005,,,
R_000141,201005563,201005564,801000001,500,ml,
R_000142,201005563,201005565,801000001,10,g,
R_000143,201005563,201005566,801000001,适量,,
R_000144,201005563,201005567,801000003,,,1.0
R_000145,201005563,201005568,801000003,,,2.0
R_000146,201005563,201005569,801000003,,,3.0
R_000147,201005563,201005570,801000003,,,4.0
R_000148,201005563,201005571,801000003,,,5.0
R_000149,201005563,201005572,801000003,,,6.0
R_000150,201005563,780000000,801000004,,,
R_000151,201005563,610000000,801000005,,,
